word,star,1,2,3,4,5
DİL-AĞIZ,***,isim,,,,
DİLALTI,***,sifət,,,,
DİLARA,***,sifət,,,,
DİLARAM,***,sifət,,,,
DİLARXASI,***,sifət,,,,
DİLAVƏR,***,sifət,,,,
DİLAVƏRANƏ,***,,,,,
DİLAVƏRCƏSİNƏ,***,zərf,,,,
DİLAVƏRLƏNMƏ,***,fel,isim,,,
DİLAVƏRLƏNMƏK,***,fel,,,,
DİLAVƏRLƏŞMƏK,***,fel,,,,
DİLAVƏRLİK,***,isim,,,,
DİLAVİZ,***,sifət,,,,
DİLAYRI,***,sifət,,,,
DİLAZAR,***,sifət,,,,
DİLAZARLIQ,***,isim,,,,
DİLBAŞ,***,isim,,,,
DİLBAZ,***,sifət,,,,
DİLBƏDİL,***,zərf,,,,
DİLBƏR,***,sifət,,,,
DİLBƏRANƏ,***,,,,,
DİLBƏRCƏSİNƏ,***,zərf,,,,
DİLBƏRLİK,***,isim,,,,
DİLBƏSTƏ,***,sifət,,,,
DİLBİLƏN,***,fel,isim,sifət,,
DİLBİLMƏZ,***,fel,isim,sifət,,
DİLBİLMƏZLİK,***,isim,,,,
DİLBİR,***,sifət,zərf,,,
DİLBİRLİK,***,isim,,,,
DİLCAVABI,***,sifət,zərf,,,
DİLCİK,***,isim,,,,
DİLCİKVARİ,***,sifət,,,,
DİLÇƏ,***,isim,,,,
DİLÇƏK,***,isim,,,,
DİLÇİ,***,isim,,,,
DİLÇİLİK,***,isim,,,,
DİLDADƏ,***,fel,isim,sifət,,
DİLDALAYAN,***,isim,,,,
DİLDAR,***,sifət,,,,
DİLDARLIQ,***,isim,,,,
DİLDAŞ,***,isim,,,,
DİL-DƏLALƏT,***,isim,,,,
DİLDƏN-DİLƏ,***,zərf,,,,
DİL-DİŞ,***,isim,,,,
DİL-DODAQ,***,isim,,,,
DİLDÖNMƏZ,***,isim,,,,
DİLEMMA,***,,,,,
DİLETANT,***,isim,,,,
DİLETANTLIQ,***,isim,,,,
DİLƏFKAR,***,fel,isim,sifət,,
DİLƏFRUZ,***,sifət,,,,
DİLƏK,***,isim,,,,
DİLƏKLİ,***,sifət,,,,
DİLƏKSİZ,***,sifət,,,,
DİLƏKSİZLİK,***,isim,,,,
DİLƏMƏ,***,isim,,,,
DİLƏMƏK,***,fel,,,,
DİLƏNÇİ,***,isim,,,,
DİLƏNÇİLƏŞDİRİLMƏ,***,isim,,,,
DİLƏNÇİLƏŞDİRİLMƏK,***,fel,,,,
DİLƏNÇİLƏŞDİRMƏ,***,isim,,,,
DİLƏNÇİLƏŞDİRMƏK,***,fel,,,,
DİLƏNÇİLƏŞMƏ,***,fel,isim,,,
DİLƏNÇİLƏŞMƏK,***,fel,,,,
DİLƏNÇİLİK,***,isim,,,,
DİLƏNÇİPAYI,***,isim,,,,
DİLƏNDİRMƏ,***,isim,,,,
DİLƏNDİRMƏK,***,fel,,,,
DİLƏNMƏ,***,isim,,,,
DİLƏNMƏK,***,fel,,,,
DİLƏZBƏR(İ),***,isim,,,,
DİLFİKAR,***,,,,,
DİLFİRİB,***,fel,isim,sifət,,
DİLGİR,***,sifət,,,,
DİLGİRLİK,***,isim,,,,
DİLGÜŞA,***,fel,isim,sifət,,
DİLXAH,***,isim,,,,
DİLXƏSTƏ,***,sifət,,,,
DİLXOR,***,sifət,zərf,,,
DİLXORÇULUQ,***,isim,,,,
DİLXORLUQ,***,isim,,,,
DİLXOŞ,***,sifət,,,,
DİLXOŞLUQ,***,isim,,,,
DİLXUN,***,sifət,,,,
DİLİACI,***,,,,,
DİLİACILIQ,***,,,,,
DİLİBOZ,***,sifət,,,,
DİLİCAN,***,isim,,,,
DİLİGÖDƏK,***,sifət,,,,
DİLİGÖDƏKLİK,***,isim,,,,
DİLİK,***,isim,,,,
DİLİK-DİLİK,***,sifət,,,,
DİLİKƏSİK,***,sifət,,,,
DİLİKLƏMƏ,***,isim,,,,
DİLİKLƏMƏK,***,fel,,,,
DİLİKLƏNMƏ,***,isim,,,,
DİLİKLƏNMƏK,***,fel,,,,
DİLİKLƏTMƏ,***,isim,,,,
DİLİKLƏTMƏK,***,fel,,,,
DİLİKLİ,***,sifət,,,,
DİLİQISA,***,sifət,,,,
DİLİQISALIQ,***,isim,,,,
DİLİM,***,isim,,,,
DİLİM-DİLİM,***,sifət,zərf,,,
DİLİMLƏMƏ,***,isim,,,,
DİLİMLƏMƏK,***,fel,,,,
DİLİMLƏNDİRMƏ,***,isim,,,,
DİLİMLƏNDİRMƏK,***,fel,,,,
DİLİMLƏNMƏ,***,isim,,,,
DİLİMLƏNMƏK,***,fel,,,,
DİLİMLƏTMƏ,***,isim,,,,
DİLİMLƏTMƏK,***,fel,,,,
DİLİMLİ,***,sifət,,,,
DİLİR,***,sifət,,,,
DİLİŞİRİN,***,sifət,,,,
DİLİŞİRİNLİK,***,isim,,,,
DİLİUZUN,***,sifət,,,,
DİLİUZUNLUQ,***,isim,,,,
DİLİ-ZAR,***,,,,,
DİLKEŞ,***,sifət,,,,
DİLQANADAN,***,isim,,,,
DİLQANAN,***,fel,isim,sifət,,
DİLLƏNDİRMƏK,***,fel,,,,
DİLLƏNDİRİLMƏ,***,fel,isim,,,
DİLLƏNDİRİLMƏK,***,fel,,,,
DİLLƏNDİRMƏ,***,isim,,,,
DİLLƏNMƏ,***,isim,,,,
DİLLƏNMƏK,***,fel,,,,
DİLLƏŞMƏ,***,isim,,,,
DİLLƏŞMƏK,***,fel,,,,
DİLLİ,***,sifət,,,,
DİLLİ-AĞIZLI,***,sifət,,,,
DİLLİ-DİLAVƏR,***,sifət,,,,
DİLLİ-DİLAVƏRLİK,***,isim,,,,
DİLLİ-FEİLLİ,***,sifət,,,,
DİLLİLİK,***,isim,,,,
DİLMANC,***,isim,,,,
DİLMANCLIQ,***,isim,,,,
DİLNƏVAZ,***,sifət,,,,
DİLORTASI,***,sifət,,,,
DİLOTU,***,,,,,
DİLOV,***,isim,,,,
DİLÖNÜ,***,sifət,,,,
DİLPƏSƏND,***,sifət,,,,
DİLRÜBA,***,fel,isim,sifət,,
DİLSİZ,***,fel,isim,sifət,,
DİLSİZ-AĞIZSIZ,***,zərf,,,,
DİLSİZLİK,***,isim,,,,
DİLSUZ,***,sifət,,,,
DİLŞAD,***,fel,sifət,,,
DİLŞADLIQ,***,isim,,,,
DİLŞİKƏSTƏ,***,sifət,,,,
DİLŞİKƏSTƏLİK,***,isim,,,,
DİLŞÜNAS,***,isim,,,,
DİLŞÜNASLIQ,***,isim,,,,
DİLTƏNG,***,sifət,,,,
DİLTƏNGLİK,***,isim,,,,
DİLTƏRPƏNMƏZ,***,isim,,,,
DİLUCU,***,sifət,,,,
DİLUCU,***,zərf,,,,
DİLVARİ,***,sifət,,,,
DİMAĞ,***,isim,,,,
DİMDƏLƏMƏK,***,fel,,,,
DİMDİK,***,isim,,,,
DİMDİK,***,sifət,zərf,,,
DİMDİKBURUN,***,sifət,,,,
DİMDİKDİBİ,***,isim,,,,
DİMDİKLƏMƏ,***,isim,,,,
DİMDİKLƏMƏK,***,fel,,,,
DİMDİKLƏNMƏ,***,isim,,,,
DİMDİKLƏNMƏK,***,fel,,,,
DİMDİKLƏŞMƏ,***,isim,,,,
DİMDİKLƏŞMƏK,***,fel,,,,
DİMDİKLİ,***,sifət,,,,
DİMDİRİ,***,sifət,,,,
DİMEDROL,***,isim,,,,
DİN,***,isim,,,,
DİNA,***,isim,,,,
DİNAB,***,isim,,,,
DİNAMİK,***,sifət,,,,
DİNAMİKA,***,fel,,,,
DİNAMİKALI,***,sifət,,,,
DİNAMİKLİK,***,isim,,,,
DİNAMİT,***,,,,,
DİNAMİTÇİ,***,isim,,,,
DİNAMİTLİ,***,sifət,,,,
DİNAMİZM,***,isim,,,,
DİNAMO,***,,,,,
DİNAMO-MAŞIN,***,,,,,
DİNAMOMETR,***,,,,,
DİNAR,***,isim,,,,
DİNC,***,sifət,,,,
DİNC-DİNMƏZ,***,,,,,
DİNCƏLDİCİ,***,sifət,,,,
DİNCƏLİŞ,***,isim,,,,
DİNCƏLMƏ,***,isim,,,,
DİNCƏLMƏK,***,fel,,,,
DİNCƏLMƏZ,***,sifət,,,,
DİNCƏLTMƏ,***,isim,,,,
DİNCƏLTMƏK,***,fel,,,,
DİNCLƏŞDİRİLMƏ,***,isim,,,,
DİNCLƏŞDİRİLMƏK,***,fel,,,,
DİNCLƏŞDİRMƏ,***,isim,,,,
DİNCLƏŞDİRMƏK,***,fel,,,,
DİNCLƏŞMƏ,***,isim,,,,
DİNCLƏŞMƏK,***,fel,,,,
DİNCLİK,***,isim,,,,
DİNÇİ,***,isim,,,,
DİNÇİLİK,***,isim,,,,
DİNDAR,***,isim,,,,
DİNDARCASINA,***,zərf,,,,
DİNDAŞLIQ,***,isim,,,,
DİNDİRİLMƏ,***,isim,,,,
DİNDİRİLMƏK,***,fel,,,,
DİNDİRİŞ,***,isim,,,,
DİNDİRMƏ,***,isim,,,,
DİNDİRMƏK,***,fel,,,,
DİNG,***,isim,,,,
DİNGƏ,***,isim,,,,
DİNGƏ,***,isim,,,,
DİNGİ,***,isim,,,,
DİNİ,***,sifət,,,,
DİNİB-DANIŞMAQ,***,fel,,,,
DİN-İMAN,***,isim,,,,
DİNİŞ,***,isim,,,,
DİNMƏK,***,fel,,,,
DİNMƏMƏZLİK,***,isim,,,,
DİNPƏRƏST,***,fel,isim,sifət,,
DİNPƏRƏSTLİK,***,isim,,,,
DİNPƏRVƏR,***,sifət,,,,
DİNPƏRVƏRLİK,***,isim,,,,
DİNSİZ,***,fel,isim,sifət,,
DİNSİZLİK,***,isim,,,,
DİPDİRİ,***,sifət,,,,
DİPLOM,***,,,,,
DİPLOMANT,***,isim,,,,
DİPLOMAT,***,,,,,
DİPLOMATCASINA,***,zərf,,,,
DİPLOMATİK,***,sifət,,,,
DİPLOMATİYA,***,isim,,,,
DİPLOMATLIQ,***,isim,,,,
DİPLOMÇU,***,isim,,,,
DİPLOMLU,***,sifət,,,,
DİPLOMSUZ,***,fel,isim,sifət,,
DİRABİ,***,,,,,
DİRÇƏLDİLMƏ,***,isim,,,,
DİRÇƏLDİLMƏK,***,fel,,,,
DİRÇƏLƏNMƏK,***,fel,,,,
DİRÇƏLİŞ,***,isim,,,,
DİRÇƏLMƏ,***,isim,,,,
DİRÇƏLMƏK,***,fel,,,,
DİRÇƏLTMƏ,***,isim,,,,
DİRÇƏLTMƏK,***,fel,,,,
DİR-DİRRİK,***,isim,,,,
DİREKSİYA,***,,,,,
DİREKTİV,***,fel,isim,sifət,,
DİREKTOR,***,isim,,,,
DİREKTORAT,***,isim,,,,
DİREKTORİYA,***,,,,,
DİREKTORLUQ,***,isim,,,,
DİREKTRİSA,***,,,,,
DİRƏ,***,,,,,
DİRƏDÖYMƏ,***,isim,,,,
DİRƏXŞAN,***,sifət,,,,
DİRƏK,***,isim,,,,
DİRƏKCƏ,***,isim,,,,
DİRƏKCƏLİ,***,sifət,,,,
DİRƏKCİK,***,isim,,,,
DİRƏKLƏMƏ,***,isim,,,,
DİRƏKLƏMƏK,***,fel,,,,
DİRƏKLƏNMƏ,***,isim,,,,
DİRƏKLƏNMƏK,***,fel,fel,,,
DİRƏKLƏTMƏ,***,isim,,,,
DİRƏKLƏTMƏK,***,fel,,,,
DİRƏKLİ,***,sifət,,,,
DİRƏKLİK,***,sifət,,,,
DİRƏKSİZ,***,sifət,,,,
DİRƏMƏ,***,isim,,,,
DİRƏMƏK,***,fel,,,,
DİRƏNMƏ,***,isim,,,,
DİRƏNMƏK,***,fel,,,,
DİRƏŞMƏ,***,isim,,,,
DİRƏŞMƏK,***,fel,,,,
DİRHƏM,***,isim,,,,
DİRİ,***,zərf,sifət,,,
DİRİBAŞ,***,sifət,,,,
DİRİBAŞLAŞMA,***,isim,,,,
DİRİBAŞLAŞMAQ,***,fel,,,,
DİRİBAŞLI,***,sifət,,,,
DİRİBAŞLIQ,***,isim,,,,
DİRİCƏ,***,,,,,
DİRİ-DİRİ,***,zərf,,,,
DİRİGÖZLÜ,***,sifət,zərf,,,
DİRİJABL,***,,,,,
DİRİJOR,***,,,,,
DİRİJORLUQ,***,isim,,,,
DİRİLDİCİ,***,sifət,,,,
DİRİLİK,***,isim,,,,
DİRİLMƏ,***,isim,,,,
DİRİLMƏK,***,fel,,,,
DİRİLTMƏ,***,isim,,,,
DİRİLTMƏK,***,fel,,,,
DİRİNGƏ,***,isim,,,,
DİRİNGİ,***,isim,,,,
DİRİSOYAN,***,isim,,,,
DİRRİK,***,isim,,,,
DİRRİK,***,isim,,,,
DİRRİKÇİ,***,isim,,,,
DİRRİKÇİLİK,***,isim,,,,
DİRSƏK,***,isim,,,,
DİRSƏKCİK,***,isim,,,,
DİRSƏKLƏMƏ,***,isim,,,,
DİRSƏKLƏMƏK,***,fel,,,,
DİRSƏKLƏNMƏK,***,fel,fel,,,
DİRSƏKLİ,***,sifət,,,,
DİRSƏKŞƏKİLLİ,***,sifət,,,,
DİRSƏKVARİ,***,sifət,,,,
DİSHARMONİK,***,sifət,,,,
DİSHARMONİYA,***,,,,,
DİSK,***,,,,,
DİSKANT,***,,,,,
DİSKET,***,isim,,,,
DİSKLƏMƏ,***,isim,,,,
DİSKLƏMƏK,***,fel,,,,
DİSKLƏNMƏ,***,isim,,,,
DİSKLƏNMƏK,***,fel,,,,
DİSKLİ,***,sifət,,,,
DİSKUSSİYA,***,,,,,
DİSPANSER,***,,,,,
DİSPANSERİZASİYA,***,isim,,,,
DİSPANSERLƏŞDİRMƏ,***,isim,,,,
DİSPETÇER,***,,,,,
DİSPETÇERLİK,***,isim,,,,
DİSPLEY,***,isim,,,,
DİSPUT,***,isim,,,,
DİSPUTÇU,***,isim,,,,
DİSSERTANT,***,,,,,
DİSSERTASİYA,***,,,,,
DİSSİDENT,***,isim,,,,
DİSSİMİLYASİYA,***,,,,,
DİSSONANS,***,,,,,
DİSTANSİYA,***,,,,,
DİSTİLLAT,***,,,,,
DİSTİLLATOR,***,,,,,
DİSTİLLƏ,***,,,,,
DİSTROFİYA,***,isim,,,,
DİŞ,***,isim,,,,
DİŞAÇAN,***,isim,,,,
DİŞARASI,***,sifət,,,,
DİŞARXASI,***,sifət,,,,
DİŞBATAN,***,sifət,,,,
DİŞBATMAZ,***,sifət,,,,
DİŞBATMAZLIQ,***,isim,,,,
DİŞCİK,***,isim,,,,
DİŞCİKLİ,***,sifət,,,,
DİŞÇƏKƏN,***,isim,,,,
DİŞÇÖPÜ,***,isim,,,,
DİŞ-DAMAQ,***,isim,,,,
DİŞDAN,***,sifət,,,,
DİŞDAŞI,***,isim,,,,
DİŞDƏK,***,isim,,,,
DİŞDƏK,***,fel,isim,sifət,zərf,
DİŞDİ,***,isim,,,,
DİŞ-DİŞ,***,sifət,,,,
DİŞƏ,***,isim,,,,
DİŞƏ,***,isim,,,,
DİŞƏBƏNZƏR,***,sifət,,,,
DİŞƏDƏYƏR,***,sifət,,,,
DİŞƏK,***,,,,,
DİŞƏK-DİŞƏK,***,,,,,
DİŞƏKLİ,***,sifət,,,,
DİŞƏLƏMƏK,***,fel,,,,
DİŞƏMƏ,***,isim,,,,
DİŞƏMƏK,***,fel,,,,
DİŞƏNMƏ,***,isim,,,,
DİŞƏNMƏK,***,fel,,,,
DİŞƏRMƏ,***,isim,,,,
DİŞƏRMƏK,***,fel,,,,
DİŞƏRTİ,***,isim,,,,
DİŞƏTDİRMƏ,***,isim,,,,
DİŞƏTDİRMƏK,***,fel,,,,
DİŞƏTMƏ,***,isim,,,,
DİŞƏTMƏK,***,fel,,,,
DİŞİ,***,fel,isim,sifət,,
DİŞİCİK,***,isim,,,,
DİŞİCİKLİ,***,sifət,,,,
DİŞİCİKSİZ,***,sifət,,,,
DİŞİLİK,***,isim,,,,
DİŞQARI,***,isim,,,,
DİŞQOZU,***,isim,,,,
DİŞLƏ,***,isim,,,,
DİŞLƏK,***,fel,isim,sifət,zərf,
DİŞLƏM,***,isim,,,,
DİŞLƏMƏ,***,isim,,,,
DİŞLƏMƏK,***,fel,,,,
DİŞLƏMLİK,***,sifət,,,,
DİŞLƏNMƏ,***,isim,,,,
DİŞLƏNMƏK,***,fel,,,,
DİŞLƏNMİŞ,***,fsifət,,,,
DİŞLİ,***,sifət,,,,
DİŞLİCƏ,***,isim,,,,
DİŞLİLİK,***,isim,,,,
DİŞRƏ,***,isim,,,,
DİŞSİZ,***,sifət,,,,
DİŞSİZLİK,***,isim,,,,
DİTDİLİ,***,isim,,,,
DİV,***,isim,,,,
DİVAN,***,isim,,,,
DİVAN,***,isim,,,,
DİVAN,***,isim,,,,
DİVAN,***,isim,,,,
DİVANBƏYİ,***,isim,,,,
DİVANBƏYİLİK,***,isim,,,,
DİVAN-DƏRƏ,***,,,,,
DİVANƏ,***,fel,isim,,,
DİVANƏCƏSİNƏ,***,zərf,,,,
DİVANƏLƏNMƏ,***,isim,,,,
DİVANƏLƏNMƏK,***,fel,,,,
DİVANƏLƏŞMƏ,***,isim,,,,
DİVANƏLƏŞMƏK,***,fel,,,,
DİVANƏLİK,***,isim,,,,
DİVANƏSƏR,***,isim,,,,
DİVANƏVAR,***,zərf,,,,
DİVANƏVƏŞ,***,isim,,,,
DİVANXANA,***,isim,,,,
DİVANİ,***,isim,,,,
DİVANİ,***,sifət,,,,
DİVAR,***,fel,isim,,,
DİVARCIQ,***,isim,,,,
DİVARLI,***,,sifət,,,
DİVARLIQ,***,sifət,,,,
DİVCİK,***,isim,,,,
DİVERSANT,***,,,,,
DİVERSİYA,***,,,,,
DİVERTİSMENT,***,,,,,
DİVGÖVDƏ(Lİ),***,sifət,,,,
DİVİDEND,***,,,,,
DİVİZİON,***,,,,,
DİVİZİYA,***,isim,,,,
DİVQILIQ,***,sifət,,,,
DİVZAD,***,isim,,,,
DİYAR,***,isim,,,,
DİYARBƏDİYAR,***,zərf,,,,
DİYƏ,***,isim,,,,
DİYİN,***,isim,,,,
DİYİRCƏK,***,isim,,,,
DİYİRCƏKLİ,***,sifət,,,,
DİYİRLƏK,***,isim,,,,
DİYİRLƏMƏ,***,isim,,,,
DİYİRLƏMƏK,***,fel,,,,
DİYİRLƏNMƏ,***,isim,,,,
DİYİRLƏNMƏK,***,fel,,,,
DİYİRLƏTMƏ,***,isim,,,,
DİYİRLƏTMƏK,***,fel,,,,
DİZ,***,isim,,,,
DİZALTI,***,sifət,,,,
DİZAYN,***,isim,,,,
DİZBƏDİZ,***,zərf,,,,
DİZ-DİZİ,***,zərf,,,,
DİZEL,***,,,,,
DİZELLİ,***,sifət,,,,
DİZENTERİYA,***,isim,,,,
DİZENTERİYALI,***,sifət,,,,
DİZİN-DİZİN,***,zərf,,,,
DİZLƏMƏ,***,isim,,,,
DİZLƏMƏK,***,fel,,,,
DİZLİK,***,isim,,,,
DİZMARI,***,isim,,,,
DİZOTU,***,isim,,,,
DO,***,nida,,,,
DO,***,,,,,
DOD,***,,,,,
DODAĞABƏNZƏR,***,sifət,,,,
DODAĞAOXŞAR,***,sifət,,,,
DODAĞISALLAQ,***,sifət,,,,
DODAĞISÖZLÜ,***,isim,,,,
DODAĞIYOĞUN,***,sifət,,,,
DODAQ,***,isim,,,,
DODAQALTI,***,zərf,,,,
DODAQARASI,***,zərf,,,,
DODAQBADODAQ,***,zərf,,,,
DODAQCIQ,***,isim,,,,
DODAQÇİÇƏKLİLƏR,***,isim,,,,
DODAQDƏYMƏZ,***,isim,,,,
DODAQLAMA,***,sifət,,,,
DODAQLANAN,***,fsifət,,,,
DODAQLANMA,***,isim,,,,
DODAQLANMAQ,***,fel,,,,
DODAQLANMAYAN,***,fsifət,,,,
DODAQLAŞMA,***,isim,,,,
DODAQLAŞMAQ,***,fel,,,,
DODAQLI,***,sifət,,,,
DODAQLIQ,***,isim,,,,
DODAQUCU,***,zərf,,,,
DODAQVARİ,***,sifət,,,,
DODU,***,isim,,,,
DOĞAN,***,fsifət,,,,
DOĞANAQ,***,isim,,,,
DOĞANAQLAMA,***,fel,isim,,,
DOĞANAQLAMAQ,***,fel,,,,
DOĞAR,***,sifət,,,,
DOĞDURMA,***,isim,,,,
DOĞDURMAQ,***,fel,,,,
DOĞMA,***,isim,sifət,,,
DOĞMACA,***,,,,,
DOĞMAQ,***,fel,,,,
DOĞRAM,***,isim,zərf,,,
DOĞRAMA,***,isim,sifət,,,
DOĞRAMAC,***,isim,,,,
DOĞRAMACLIQ,***,sifət,,,,
DOĞRAMAÇI,***,isim,,,,
DOĞRAMAÇILIQ,***,isim,,,,
DOĞRAMAQ,***,fel,,,,
DOĞRANMA,***,isim,,,,
DOĞRANMAQ,***,fel,fel,,,
DOĞRANMIŞ,***,fsifət,,,,
DOĞRANTI,***,isim,,,,
DOĞRATDIRMA,***,isim,,,,
DOĞRATDIRMAQ,***,fel,,,,
DOĞRATMA,***,isim,,,,
DOĞRATMAQ,***,fel,,,,
DOĞRAYICI,***,fel,isim,,,
DOĞRU,***,zərf,sifət,,,
DOĞRU,***,qoşma,,,,
DOĞRUCA,***,zərf,,,,
DOĞRUCUL,***,sifət,,,,
DOĞRUCULLUQ,***,isim,,,,
DOĞRUÇU,***,sifət,,,,
DOĞRUÇULUQ,***,isim,,,,
DOĞRUDAN,***,zərf,,,,
DOĞRU-DÜRÜST,***,sifət,zərf,,,
DOĞRULAMAQ,***,fel,,,,
DOĞRULANMA,***,isim,,,,
DOĞRULANMAQ,***,fel,,,,
DOĞRULMA,***,isim,,,,
DOĞRULMAQ,***,fel,,,,
DOĞRULTMA,***,isim,,,,
DOĞRULTMAQ,***,fel,,,,
DOĞRULUQ,***,isim,,,,
DOĞRUSU,***,,,,,
"DOĞRUYABƏNZƏR, DOĞRUYAOXŞAR",***,sifət,,,,
DOĞU,***,fel,isim,,,
DOĞUB-TÖRƏMƏK,***,fel,,,,
DOĞULMA,***,isim,,,,
DOĞULMAQ,***,fel,,,,
DOĞULUŞ,***,isim,,,,
DOĞUM,***,isim,,,,
DOĞUMQABAĞI,***,sifət,,,,
DOĞURĞAN,***,sifət,,,,
DOĞURMA,***,isim,,,,
DOĞURMAQ,***,fel,,,,
DOĞUŞ,***,isim,,,,
DOĞUŞQABAĞI,***,sifət,,,,
DOĞUZDURMA,***,isim,,,,
DOĞUZDURMAQ,***,fel,,,,
DOĞUZDURULMAQ,***,fel,,,,
DOĞUZMA,***,isim,,,,
DOĞUZMAQ,***,fel,,,,
DOXSAN,***,,,,,
DOXSANYAŞLI,***,sifət,,,,
DOK,***,,,,,
DOKTOR,***,,,,,
DOKTORANT,***,,,,,
DOKTORANTLIQ,***,isim,,,,
DOKTORANTURA,***,,,,,
DOKTORLUQ,***,isim,,,,
DOKTRİNA,***,,,,,
DOQQAZ,***,isim,,,,
DOQQAZÇA,***,isim,,,,
DOQQAZKƏSMƏ,***,isim,,,,
DOQQAZLANMA,***,fel,isim,,,
DOQQAZLANMAQ,***,fel,,,,
DOQQAZLI,***,sifət,,,,
DOQQUZ,***,say,,,,
DOQQUZAYLIQ,***,sifət,,,,
DOQQUZCA,***,,,,,
DOQQUZDON,***,isim,,,,
DOQQUZLUQ,***,sifət,,,,
DOQQUZMƏRTƏBƏ(Lİ),***,sifət,,,,
DOQQUZUNCU,***,,,,,
DOQQUZYAŞLI,***,sifət,,,,
DOQMA,***,,,,,
DOQMAÇI,***,isim,,,,
DOQMAT,***,isim,,,,
DOQMATİK,***,sifət,,,,
DOQMATİKLİK,***,isim,,,,
DOQMATİZM,***,,,,,
DOL,***,isim,,,,
DOLA,***,isim,,,,
DOLAB,***,fel,isim,,,
DOLAB,***,isim,,,,
DOLAB,***,isim,,,,
DOLABÇA,***,isim,,,,
DOLABÇI,***,sifət,,,,
DOLABÇILIQ,***,isim,,,,
DOLABLI,***,sifət,,,,
DOLAQ,***,isim,,,,
DOLAQARDI,***,isim,,,,
DOLAQLAMA,***,isim,,,,
DOLAQLAMAQ,***,fel,,,,
DOLAQLANMA,***,isim,,,,
DOLAQLANMAQ,***,fel,,,,
DOLAQLI,***,sifət,,,,
DOLAQLIQ,***,isim,,,,
DOLAM,***,fel,isim,sifət,,
DOLAMA,***,isim,sifət,,,
DOLAMA,***,isim,,,,
DOLAMAÇARX,***,isim,,,,
DOLAMAQ,***,fel,,,,
DOLAM-DOLAŞIQ,***,sifət,zərf,,,
DOLANACAQ,***,isim,,,,
DOLANBAC,***,fel,isim,sifət,,
DOLANBACI,***,zərf,,,,
DOLANBACLI,***,sifət,,,,
DOLANDIRICI,***,isim,,,,
DOLANDIRICILIQ,***,isim,,,,
DOLANDIRILMA,***,isim,,,,
DOLANDIRILMAQ,***,fel,,,,
DOLANDIRMA,***,isim,,,,
DOLANDIRMAQ,***,fel,,,,
DOLANIŞ,***,isim,,,,
DOLANIŞACAQ,***,isim,,,,
DOLANIŞIQ,***,,,,,
DOLANMA,***,isim,,,,
DOLANMA,***,isim,,,,
DOLANMAQ,***,fel,,,,
DOLANMAQ,***,fel,,,,
DOLAŞ,***,isim,,,,
DOLAŞ,***,sifət,,,,
DOLAŞA,***,isim,,,,
DOLAŞDIRILMA,***,isim,,,,
DOLAŞDIRILMAQ,***,fel,,,,
DOLAŞDIRMA,***,isim,,,,
DOLAŞDIRMAQ,***,fel,,,,
DOLAŞIQ,***,sifət,,,,
DOLAŞIQLI,***,sifət,,,,
DOLAŞIQLIQ,***,isim,,,,
DOLAŞMA,***,isim,,,,
DOLAŞMAQ,***,fel,,,,
DOLAY,***,isim,,,,
DOLAYI,***,,,,,
DOLÇA,***,isim,,,,
DOLDURMA,***,isim,,,,
DOLDURMAQ,***,fel,,,,
DOLDURTMA,***,isim,,,,
DOLDURTMAQ,***,fel,,,,
DOLDURUCU,***,sifət,,,,
DOLDURULMA,***,isim,,,,
DOLDURULMAQ,***,fel,,,,
DOLĞUN,***,sifət,,,,
DOLĞUNLAŞMA,***,isim,,,,
DOLĞUNLAŞMAQ,***,fel,,,,
DOLĞUNLUQ,***,isim,,,,
DOLĞUNMAQ,***,fel,,,,
DOLĞUNSİFƏT(Lİ),***,sifət,,,,
DOLĞUNVÜCUD(LU),***,sifət,,,,
DOLLAR,***,isim,,,,
DOLMA,***,isim,,,,
DOLMA,***,isim,,,,
DOLMAQ,***,fel,,,,
DOLMALIQ,***,sifət,,,,
DOLMUŞ,***,fsifət,,,,
DOLU,***,sifət,zərf,,,
DOLU,***,isim,,,,
DOLUB-BOŞALMAQ,***,fel,,,,
DOLUBƏDƏN(Lİ),***,sifət,,,,
DOLUBUYNUZLULAR,***,isim,,,,
DOLUCA,***,sifət,,,,
DOLUXMA,***,isim,,,,
DOLUXMAQ,***,fel,,,,
DOLUXSAMAQ,***,fel,,,,
DOLUXSUNMA,***,isim,,,,
DOLUXSUNMAQ,***,fel,,,,
DOLULUQ,***,isim,,,,
DOLUSİFƏT(Lİ),***,sifət,,,,
DOLUŞ,***,isim,,,,
DOLUŞMA,***,isim,,,,
DOLUŞMAQ,***,fel,,,,
"DOLUVURMA, DOLUDÖYMƏ",***,isim,,,,
DOLUYANAQ(LI),***,sifət,,,,
DOMB,***,,,,,
DOMBA,***,sifət,,,,
DOMBAGÖZ(LÜ),***,sifət,,,,
DOMBALAQ,***,isim,,,,
DOMBALAQLAMA,***,isim,,,,
DOMBALAQLAMAQ,***,fel,,,,
DOMBALAQLANMA,***,isim,,,,
DOMBALAQLANMAQ,***,fel,,,,
DOMBALAN,***,isim,,,,
DOMBALANGÖZ(LÜ),***,,,,,
DOMBALIQ,***,isim,,,,
DOMBALMA,***,isim,,,,
DOMBALMAQ,***,fel,,,,
DOMBALTMAQ,***,fel,,,,
DOMBRA,***,isim,,,,
DOMBRAÇI,***,isim,,,,
DOMBUL,***,isim,,,,
DOMCA,***,isim,,,,
